href,apartment_type,price,address,square,building_floor,floor,commission_percent,time_of_creation,agency,metro_distance,metro_station,latitude,longitude,postal_code,area
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_810_et._851888712,"
 1-к квартира",12000,"Гордеевская ул., 66",35.0,8,10,0,2020-07-06 08:44:00,,"1,2 км",Бурнаковская,56.33248100000001,43.928219,603116.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_99_et._1970032550,"
 1-к квартира",15000,"Тонкинская ул., 11",40.0,9,9,0,2020-06-28 19:44:00,,800 м,Канавинская,56.32661700000001,43.932343,,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_52_m_45_et._1937037048,"
 2-к квартира",17000,"ул. Надежды Сусловой, 16к2",52.0,4,5,18,2020-07-01 20:38:00,,,без метро,56.303771,44.042889,603106.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_48_m_1010_et._1929045397,"
 1-к квартира",20000,"ул. Бориса Панина, 7к3",48.0,10,10,70,2020-07-02 16:39:00,Агентство,"2,3 км",Горьковская,56.30820600000001,44.030969,603089.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_110_et._1840629381,"
 1-к квартира",10000,"Ижорская ул., 50к1",33.0,1,10,70,2020-06-22 15:05:00,Агентство,2 км,Горьковская,56.310812,44.026558,603089.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_69_m_210_et._734291711,"
 2-к квартира",21000,"Горная ул., 11",69.0,2,10,0,2020-07-06 09:06:00,,,без метро,56.257108,43.98034000000001,603062.0,Приокский район
/nizhniy_novgorod/kvartiry/studiya_23_m_1112_et._1860737324,"
 Студия",15000,"Московское ш., 167к3",23.0,11,12,0,2020-06-25 20:29:00,,"1,7 км",Бурнаковская,56.31586,43.890849,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_23_et._1923179881,"
 1-к квартира",8500,"сельский пос. Новинки, Мартовская ул., 12к1",30.0,2,3,60,2020-06-17 14:04:00,Агентство,,без метро,56.18575300000001,43.899653,,область
/nizhniy_novgorod/kvartiry/3-k_kvartira_130_m_39_et._1693525459,"
 3-к квартира",35000,"Деловая ул., 22к2",130.0,3,9,50,2020-07-03 17:00:00,,,без метро,56.30457,44.076369,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_115_m_210_et._1785681532,"
 3-к квартира",55000,"ул. Белинского, 36",115.0,2,10,50,2020-06-30 14:16:00,Агентство,400 м,Горьковская,56.310113,43.996374,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_610_et._1938354215,"
 1-к квартира",14000,"ул. Янки Купалы, 28",32.0,6,10,0,2020-07-04 14:42:00,,"1,3 км",Парк Культуры,56.234445,43.844047,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_43_m_19_et._1925432225,"
 2-к квартира",18000,"Верхнепечёрская ул., 1",43.0,1,9,60,2020-06-19 20:22:00,Агентство,,без метро,56.29905600000001,44.066425,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_1010_et._1953578258,"
 1-к квартира",12000,"ул. Исполкома, 8",32.0,10,10,60,2020-06-30 18:13:00,,,без метро,56.353111,43.857755,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_917_et._1898272632,"
 1-к квартира",9000,"Южный б-р, 16",30.0,9,17,50,2020-06-30 14:42:00,Агентство,"2,5 км",Парк Культуры,56.219137,43.864637,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36.6_m_39_et._1954623581,"
 1-к квартира",15000,"Горная ул., 32",36.6,3,9,0,2020-07-09 20:53:00,,,без метро,56.256123,43.984517,603062.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_717_et._1981444695,"
 1-к квартира",13000,"Первоцветная ул., 4к2",42.0,7,17,60,2020-07-03 18:44:00,Агентство,,без метро,56.264072,44.017772,603136.0,Советский район
/nizhniy_novgorod/kvartiry/studiya_21_m_1014_et._1915670929,"
 Студия",15000,"ул. Героя Жидкова, 6",21.0,10,14,0,2020-06-18 09:54:00,Агентство,"1,5 км",Горьковская,56.30315699999999,43.980995,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_1018_et._1854129510,"
 1-к квартира",20000,"Краснозвёздная ул., 33",43.0,10,18,70,2020-07-03 14:08:00,Агентство,,без метро,56.285583,43.988029,603081.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_64_m_49_et._1859563311,"
 3-к квартира",15000,"ул. Василия Иванова, 14к4",64.0,4,9,50,2020-06-29 08:23:00,Агентство,,без метро,56.361928000000006,43.826234,603050.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_13_et._1781421890,"
 1-к квартира",9500,"Берестяная ул., 7",32.0,1,3,60,2020-06-27 12:34:00,Агентство,,без метро,56.20642700000001,43.811438,603069.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_32_m_22_et._1975185580,"
 2-к квартира",11000,"Красносормовская ул., 31",32.0,2,2,0,2020-07-08 21:43:00,,,без метро,56.384171,43.780581,603068.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_35_et._1918878178,"
 1-к квартира",10000,"Юбилейный б-р, 3",31.0,3,5,0,2020-06-24 08:27:00,Агентство,"2,2 км",Буревестник,56.347085,43.866343,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35.2_m_117_et._1004490305,"
 1-к квартира",15000,"Бурнаковская ул., 93",35.2,1,17,0,2020-07-04 13:15:00,,"1,6 км",Буревестник,56.343054,43.913047,603074.0,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_64_m_710_et._1758780065,"
 2-к квартира",30000,"ул. Генкиной, 61",64.0,7,10,70,2020-07-06 13:15:00,Агентство,2 км,Горьковская,56.315411,44.027115,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_15_et._1067280728,"
 1-к квартира",15000,ул. Черняховского,33.0,1,5,0,2020-07-06 10:27:00,,"2,6 км",Буревестник,56.334053,43.849805,,Московский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_68.4_m_1114_et._1948054571,"
 3-к квартира",27000,"жилой район Верхние Печёры, 1-й микрорайон, ул. Композитора Касьянова, 1",68.4,11,14,0,2020-06-30 11:12:00,,,без метро,56.289151,44.073926,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_59_et._1859801395,"
 2-к квартира",15000,"жилой район Мещерское Озеро, ул. Сергея Есенина",48.0,5,9,60,2020-06-19 11:25:00,Агентство,800 м,Стрелка,56.333988,43.937436,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_39_et._1693036577,"
 1-к квартира",11000,"микрорайон Северный, ул. Пермякова, 12",33.0,3,9,65,2020-06-30 11:13:00,Агентство,"2,2 км",Комсомольская,56.268641,43.86898400000001,603095.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_1819_et._1978787115,"
 1-к квартира",15000,"ул. Академика Сахарова, 105",43.0,18,19,60,2020-07-03 22:48:00,Агентство,,без метро,56.263062,44.02088,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_55_et._1856561417,"
 1-к квартира",12000,"ул. Козицкого, 7",30.0,5,5,50,2020-06-28 14:10:00,Агентство,,без метро,56.29092900000001,44.049689,603122.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_410_et._1926552399,"
 1-к квартира",10000,"пр-т Кораблестроителей, 50",36.0,4,10,50,2020-07-03 12:24:00,Агентство,,без метро,56.361973,43.803973,,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_53.8_m_1012_et._1921151517,"
 2-к квартира",23000,"жилой район Мещерское Озеро, ул. Карла Маркса, 20",53.8,10,12,0,2020-07-09 13:27:00,,"1,4 км",Стрелка,56.343967000000006,43.9321,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_51_m_49_et._1827596901,"
 2-к квартира",14000,"Берёзовская ул., 89",51.0,4,9,60,2020-06-26 10:51:00,Агентство,"1,2 км",Буревестник,56.33003100000001,43.8745,603157.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42.1_m_1416_et._1861728408,"
 1-к квартира",18000,"Волжская наб., 8к1",42.1,14,16,0,2020-06-22 11:18:00,,"1,8 км",Стрелка,56.348402,43.932971,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_59_m_23_et._903187115,"
 2-к квартира",11000,"сельский пос. Новинки, Школьная ул., 1",59.0,2,3,60,2020-06-24 13:21:00,Агентство,,без метро,56.18636899999999,43.848242,607635.0,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_25_et._1929507550,"
 1-к квартира",11000,"Берёзовская ул., 1",30.0,2,5,50,2020-06-24 10:59:00,Агентство,"2,2 км",Бурнаковская,56.31510600000001,43.883178,603079.0,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_107_m_510_et._1949388249,"
 3-к квартира",25000,"пр-т Гагарина, 107",107.0,5,10,70,2020-06-29 13:01:00,Агентство,,без метро,56.23433000000001,43.950255,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_35_et._1891345256,"
 2-к квартира",13000,"Сормовское ш., 18",44.0,3,5,60,2020-06-26 10:51:00,Агентство,300 м,Канавинская,56.32254399999999,43.926971,603074.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_55_et._1808779910,"
 1-к квартира",12000,"Молодёжный пр-т, 40",33.0,5,5,0,2020-07-02 09:35:00,,"1,2 км",Парк Культуры,56.24392,43.841846,603101.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_18_m_110_et._483447125,"
 Студия",9000,Бульвар южный д 5,18.0,1,10,0,2020-07-02 22:30:00,,"2,8 км",Парк Культуры,56.216649,43.860244,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_24_m_610_et._1952194147,"
 Студия",10500,"Космическая ул., 34",24.0,6,10,60,2020-07-02 19:58:00,Агентство,"2,7 км",Парк Культуры,56.229236,43.82291,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_1414_et._1980826510,"
 1-к квартира",11000,"пр-т Ленина, 67",42.0,14,14,70,2020-07-02 21:08:00,Агентство,600 м,Двигатель Революции,56.27228,43.917161,603090.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_18_m_49_et._1973363449,"
 1-к квартира",10000,"пр-т Кораблестроителей, 50",18.0,4,9,50,2020-07-02 21:25:00,,,без метро,56.361973,43.803973,,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_45_et._1935866477,"
 2-к квартира",12000,"ул. Никиты Рыбакова, 1",42.0,4,5,0,2020-07-02 20:36:00,,,без метро,56.346167,43.845098,603054.0,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_80_m_310_et._946258527,"
 3-к квартира",20000,"ул. Ванеева, 217",80.0,3,10,0,2020-07-02 20:07:00,,,без метро,56.28344,44.032954,603136.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_40_m_12_et._1765759019,"
 2-к квартира",10000,"пр-т Ильича, 49",40.0,1,2,50,2020-07-02 18:41:00,Агентство,"1,8 км",Парк Культуры,56.247396,43.833734,603041.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_34_et._1981422440,"
 2-к квартира",17000,"ул. Бекетова, 55",42.0,3,4,0,2020-07-02 21:38:00,,"2,8 км",Горьковская,56.293871,44.021428,603146.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_43_m_25_et._1940220060,"
 3-к квартира",15000,"Молодёжный пр-т, 42",43.0,2,5,50,2020-07-02 18:15:00,Агентство,"1,2 км",Парк Культуры,56.24442,43.841307,603101.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_46_et._1912330815,"
 1-к квартира",9000,"Берёзовская ул., 76",30.0,4,6,60,2020-07-02 18:17:00,Агентство,"1,5 км",Буревестник,56.324311,43.876144,603044.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_23_et._1861962887,"
 1-к квартира",8500,"пос. Новинки, жилой комплекс Окский Берег",31.0,2,3,0,2020-07-02 18:37:00,,,без метро,56.183599,43.875991,,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_28_m_45_et._1647418713,"
 1-к квартира",10000,Московское ш.,28.0,4,5,0,2020-07-02 18:43:00,,,без метро,56.312719,43.845404,,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_67_m_717_et._1975680668,"
 2-к квартира",16000,"ул. Богдановича, 6",67.0,7,17,50,2020-07-02 21:58:00,Агентство,,без метро,56.28447900000001,44.070593,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_26_m_12_et._1954435867,"
 1-к квартира",12000,"микрорайон Мончегорский, ул. Академика Павлова, 33",26.0,1,2,0,2020-07-02 18:50:00,,"2,6 км",Парк Культуры,56.224652,43.830896,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_24_et._1934414277,"
 2-к квартира",13000,ул. Куйбышева,45.0,2,4,50,2020-07-02 16:48:00,Агентство,400 м,Бурнаковская,56.328194,43.915508,,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_39_m_1718_et._1823677803,"
 1-к квартира",18000,"Краснозвёздная ул., 33",39.0,17,18,30,2020-07-02 22:05:00,Агентство,,без метро,56.285583,43.988029,603081.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42.9_m_710_et._1954326203,"
 1-к квартира",16000,"Красносельская ул., 2",42.9,7,10,0,2020-07-02 21:23:00,,"1,1 км",Горьковская,56.309599,43.978273,603000.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_15_et._893377760,"
 1-к квартира",12000,"Московское ш., 77",35.0,1,5,0,2020-07-02 20:36:00,,300 м,Канавинская,56.319015,43.924033,603079.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_69_et._1893219804,"
 1-к квартира",10000,"ул. Панфиловцев, 13",30.0,6,9,0,2020-07-02 18:52:00,Агентство,,без метро,56.334837,43.842008,603035.0,Московский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_67_m_49_et._1961475632,"
 3-к квартира",16000,"ул. Генерала Штеменко, 4",67.0,4,9,70,2020-07-02 17:00:00,Агентство,,без метро,56.287092,44.046141,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_25_et._1973348820,"
 2-к квартира",13000,"ул. Красных Зорь, 8",45.0,2,5,60,2020-07-02 16:21:00,Агентство,2 км,Буревестник,56.318895,43.875812,603047.0,Московский район
/nizhniy_novgorod/kvartiry/studiya_22_m_1214_et._1918366036,"
 Студия",12000,"ул. Героя Жидкова, 2",22.0,12,14,60,2020-07-02 15:23:00,Агентство,"1,5 км",Горьковская,56.301713,43.982648,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_79_et._1833285262,"
 1-к квартира",10000,ул. Зайцева,34.0,7,9,0,2020-07-02 16:22:00,,,без метро,56.37155500000001,43.800551,,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_63_m_79_et._1362202099,"
 3-к квартира",20000,"жилой район Кузнечиха, ул. Маршала Рокоссовского, 19",63.0,7,9,0,2020-07-02 16:46:00,,,без метро,56.283929,44.038784,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_310_et._1402841001,"
 1-к квартира",17000,Советский район,40.0,3,10,0,2020-07-02 19:01:00,,,без метро,56.296444,44.034885,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_40_m_22_et._1956373653,"
 2-к квартира",17000,"Студёная ул., 10А",40.0,2,2,0,2020-07-02 18:20:00,,600 м,Горьковская,56.31801700000001,44.000749,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_55_et._1803754825,"
 1-к квартира",15000,"ул. Родионова, 1",34.0,5,5,0,2020-07-02 18:12:00,,,без метро,56.320832,44.044012,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_61_m_312_et._1865487281,"
 2-к квартира",17000,"жилой район Мещерское Озеро, Пролетарская ул., 7",61.0,3,12,0,2020-07-02 17:27:00,,"1,3 км",Стрелка,56.345813,43.937885,,Канавинский район
