href,price,agency,commissionPercent,metroDistance,metroStation,adress,metroLine,apartmentType,apartmentSquare,apartmentFloor,buildingFloor,absoluteTime,relativeTime,latitude,longitude,postalCode,area
/nizhniy_novgorod/kvartiry/3-k_kvartira_74_m_15_et._1809467774,25000,,50 %,3.5 км,Заречная,"Нижний Новгород, проспект Гагарина, 110Б",Автозаводская линия,3-к квартира,74.0,1,5,   24 сентября 12:47 ,5 дней назад,56.270311,43.978381,603009.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_29_et._1580404360,12000,Агентство,50 %,6 км,Буревестник,"Нижний Новгород, проспект Кораблестроителей, 26к1",Сормовская линия,2-к квартира,48.0,2,9,   24 сентября 12:19 ,5 дней назад,56.363698,43.810961999999996,603158.0,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_12_et._1815356888,10000,,60 %,6.5 км,Парк Культуры,"Нижний Новгород, Нижегородская область, Богородский район, посёлок Новинки, жилой комплекс Окский Берег",Автозаводская линия,2-к квартира,48.0,1,2,   24 сентября 12:07 ,5 дней назад,56.183599,43.875991,,
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_512_et._1801395845,15000,Агентство,70 %,1.6 км,Парк Культуры,"Нижний Новгород, улица Краснодонцев, 19к1",Автозаводская линия,1-к квартира,40.0,5,12,   24 сентября 13:03 ,5 дней назад,56.255322,43.852258,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_25_et._1695216388,18000,Агентство,50 %,3.3 км,Буревестник,"Нижний Новгород, улица Чаадаева, 33",Сормовская линия,3-к квартира,70.0,2,5,   24 сентября 12:04 ,5 дней назад,56.331778,43.839321999999996,603148.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_52_m_35_et._1758305229,15000,"""Этажи - НН""",80 %,3.8 км,Горьковская,"Нижний Новгород, улица Адмирала Васюнина, 12к1",Автозаводская линия,1-к квартира,52.0,3,5,   24 сентября 12:36 ,5 дней назад,56.296724,44.047703999999996,603106.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_31.6_m_79_et._1457735153,12000,,0 %,3.3 км,Горьковская,"Нижний Новгород, улица Ванеева, 96",Автозаводская линия,1-к квартира,31.6,7,9,   24 сентября 11:52 ,5 дней назад,56.295030000000004,44.035694,603122.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_59_et._1041498166,13000,Агентство,50 %,800 м,Парк Культуры,"Нижний Новгород, улица Веденяпина, 5",Автозаводская линия,2-к квартира,48.0,5,9,   24 сентября 11:49 ,5 дней назад,56.236796,43.870484999999995,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_49_m_99_et._1793922912,13000,,0 %,5.1 км,Пролетарская,"Нижний Новгород, улица Кащенко, 25",Автозаводская линия,2-к квартира,49.0,9,9,   24 сентября 11:42 ,5 дней назад,56.238442000000006,43.978398999999996,603152.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_48_m_1118_et._1221939469,16500,,0 %,600 м,Канавинская,"Нижний Новгород, Тонкинская улица, 14А, подъезд 2",Сормовская линия,1-к квартира,48.0,11,18,   24 сентября 12:15 ,5 дней назад,56.32530500000001,43.930151,,
/nizhniy_novgorod/kvartiry/3-k_kvartira_75_m_59_et._1247434394,18000,Агентство,50 %,100 м,Заречная,"Нижний Новгород, проспект Ленина",Автозаводская линия,3-к квартира,75.0,5,9,   24 сентября 11:33 ,5 дней назад,56.263027,43.909048999999996,,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_310_et._1816224672,12000,,70 %,4.9 км,Автозаводская,"Нижний Новгород, улица 40 лет Победы, 19",Автозаводская линия,1-к квартира,34.0,3,10,   24 сентября 11:53 ,5 дней назад,56.223806999999994,43.953049,603137.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_57_m_39_et._1285383097,19000,,0 %,1.5 км,Буревестник,"Нижний Новгород, Берёзовская улица, 90",Сормовская линия,2-к квартира,57.0,3,9,   24 сентября 12:36 ,5 дней назад,56.326028,43.872739,603157.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_1212_et._1166976300,13000,Агентство,0 %,9.6 км,Горьковская,"Нижний Новгород, Проспект Гагарина, д119",Автозаводская линия,1-к квартира,36.0,12,12,   24 сентября 11:41 ,5 дней назад,56.232614,43.944317,603137.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_56_m_110_et._1767907406,18000,,0 %,5.2 км,Горьковская,"Нижний Новгород, улица Романтиков",Автозаводская линия,2-к квартира,56.0,1,10,   24 сентября 12:08 ,5 дней назад,56.277063,44.045863,,
/nizhniy_novgorod/kvartiry/3-k_kvartira_110_m_1416_et._1621438244,40000,АГЕНТСТВО НЕДВИЖИМОСТИ «ROYAL HOUSE»,70 %,3.2 км,Ленинская,"Нижний Новгород, Краснозвёздная улица, 23",Автозаводская линия,3-к квартира,110.0,14,16,   24 сентября 12:35 ,5 дней назад,56.284983999999994,43.984238,603081.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_12_et._1820129769,13000,,0 %,500 м,Ленинская,"Нижний Новгород, Солнечная улица, 8",Автозаводская линия,1-к квартира,32.0,1,2,   24 сентября 11:55 ,5 дней назад,56.300765000000006,43.931184,603011.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_35_et._1717678671,15000,Агентство,50 %,1.9 км,Буревестник,"Нижний Новгород, улица Коминтерна, 160",Сормовская линия,2-к квартира,42.0,3,5,   24 сентября 11:16 ,5 дней назад,56.345639,43.870546999999995,603003.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_89_et._796082262,12000,Агентство,55 %,4 км,Буревестник,"Нижний Новгород, ул Ногина",Сормовская линия,2-к квартира,47.0,8,9,   24 сентября 10:55 ,5 дней назад,56.360296999999996,43.849554,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_51_m_610_et._665290955,14000,Агентство,60 %,5.4 км,Горьковская,"Нижний Новгород, Верхнепечёрская улица, 8",Автозаводская линия,2-к квартира,51.0,6,10,   24 сентября 11:01 ,5 дней назад,56.288376,44.068903999999996,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_25_et._717734576,12500,Агентство,50 %,5.6 км,Буревестник,"Нижний Новгород, Гаугеля ул., 14",Сормовская линия,2-к квартира,48.0,2,5,   24 сентября 11:03 ,5 дней назад,56.358637,43.813019,603139.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_29_et._783927544,9000,Агентство,65 %,6 км,Буревестник,"Нижний Новгород, ул Гаугеля, 1",Сормовская линия,1-к квартира,32.0,2,9,   24 сентября 11:00 ,5 дней назад,56.359390000000005,43.806731,603139.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_39_m_79_et._1790391691,12000,"""Этажи - НН""",70 %,4.9 км,Горьковская,"Нижний Новгород, улица Бринского, 2к3",Автозаводская линия,1-к квартира,39.0,7,9,   24 сентября 10:48 ,5 дней назад,56.298646999999995,44.069318,603163.0,
/nizhniy_novgorod/kvartiry/4-k_kvartira_120_m_710_et._1501315279,70000,АГЕНТСТВО НЕДВИЖИМОСТИ «ROYAL HOUSE»,70 %,1.5 км,Горьковская,"Нижний Новгород, улица Ванеева, 4/45",Автозаводская линия,4-к квартира,120.0,7,10,   24 сентября 12:20 ,5 дней назад,56.31428199999999,44.018347,603024.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_25_et._1667141171,14000,Агентство,70 %,400 м,Двигатель Революции,"Нижний Новгород, проспект Ленина, 48 В",Автозаводская линия,2-к квартира,48.0,2,5,   24 сентября 10:48 ,5 дней назад,56.28003199999999,43.926683000000004,603076.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_1010_et._962763123,16000,,0 %,1.4 км,Парк Культуры,"Нижний Новгород, микрорайон Соцгород-I, проспект Кирова, 20/1",Автозаводская линия,1-к квартира,35.0,10,10,   24 сентября 11:46 ,5 дней назад,56.251512,43.845017,603138.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_55_et._785214997,12500,Агентство,50 %,2.2 км,Буревестник,"Нижний Новгород, Московское шоссе, 82",Сормовская линия,2-к квартира,47.0,5,5,   24 сентября 10:58 ,5 дней назад,56.314312,43.90242,603028.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_80_m_49_et._928414866,18000,Агентство,50 %,2.8 км,Буревестник,"Нижний Новгород, улица Коминтерна, 180",Сормовская линия,3-к квартира,80.0,4,9,   24 сентября 10:31 ,5 дней назад,56.35396899999999,43.865777,603003.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_1017_et._1806049222,17000,,0 %,800 м,Стрелка,"Нижний Новгород, жилой район Мещерское Озеро, улица Карла Маркса, 42",Сормовская линия,1-к квартира,43.0,10,17,   24 сентября 11:23 ,5 дней назад,56.341967000000004,43.945,603159.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_39_et._1802011825,16000,,0 %,700 м,Двигатель Революции,"Нижний Новгород, улица Адмирала Нахимова, 10к1",Автозаводская линия,1-к квартира,42.0,3,9,   24 сентября 11:06 ,5 дней назад,56.270210999999996,43.922183000000004,603073.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_62_m_210_et._1701381098,23000,,0 %,5.2 км,Горьковская,"Нижний Новгород, улица Родионова, 193к2",Автозаводская линия,2-к квартира,62.0,2,10,   24 сентября 11:53 ,5 дней назад,56.303352000000004,44.076477000000004,603163.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_44_et._1819559118,16500,Агентство,0 %,800 м,Чкаловская,"Нижний Новгород, улица Июльских Дней",Автозаводская линия,2-к квартира,42.0,4,4,   24 сентября 10:53 ,5 дней назад,56.306183,43.943482,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_25_et._978850111,12000,Агентство,50 %,2 км,Бурнаковская,"Нижний Новгород, Московское шоссе, 132",Сормовская линия,2-к квартира,48.0,2,5,   24 сентября 10:17 ,5 дней назад,56.31371800000001,43.888135999999996,603028.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_72_m_26_et._1818070520,20000,,70 %,3.3 км,Ленинская,"Нижний Новгород, Медицинская улица, 1А",Автозаводская линия,2-к квартира,72.0,2,6,   24 сентября 11:04 ,5 дней назад,56.281721,43.98254,603081.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_40.5_m_2425_et._1035780441,25000,Агентство,70 %,5.3 км,Горьковская,"Нижний Новгород, улица Родионова, 192к3",Автозаводская линия,1-к квартира,40.5,24,25,   24 сентября 11:55 ,5 дней назад,56.307171999999994,44.080385,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_41_m_22_et._1801436404,10000,Агентство,0 %,11.3 км,Буревестник,"Нижний Новгород, 8-я Дубравная улица, 4",Сормовская линия,2-к квартира,41.0,2,2,   24 сентября 10:14 ,5 дней назад,56.39184,43.741954,603051.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_62_m_610_et._1249420735,35000,АГЕНТСТВО НЕДВИЖИМОСТИ «ROYAL HOUSE»,70 %,800 м,Горьковская,"Нижний Новгород, улица Тимирязева, 43",Автозаводская линия,2-к квартира,62.0,6,10,   24 сентября 11:36 ,5 дней назад,56.309389,44.00472,603105.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_79_et._528496688,8500,,0 %,6.7 км,Буревестник,"Нижний Новгород, ул. Зайцева",Сормовская линия,1-к квартира,33.0,7,9,   24 сентября 09:55 ,5 дней назад,56.37155500000001,43.800551,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_1012_et._1776765741,18000,,75 %,1 км,Горьковская,"Нижний Новгород, улица Максима Горького, 160",Автозаводская линия,2-к квартира,50.0,10,12,   20 сентября 15:48 ,1 неделю назад,56.31734300000001,44.009265,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_35_et._1817963707,10000,Агентство,50 %,1.6 км,Парк Культуры,"Нижний Новгород, Южное шоссе, 46",Автозаводская линия,1-к квартира,30.0,3,5,   20 сентября 14:19 ,1 неделю назад,56.228885999999996,43.872371,603147.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_59_et._1807700544,12000,,0 %,2.5 км,Горьковская,"Нижний Новгород, улица Бекетова, 6Б",Автозаводская линия,1-к квартира,34.0,5,9,   20 сентября 14:13 ,1 неделю назад,56.291579000000006,43.98899,603057.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_35_et._1791296469,15000,Агентство,50 %,1.3 км,Автозаводская,"Нижний Новгород, проспект Бусыгина, 34",Автозаводская линия,2-к квартира,47.0,3,5,   20 сентября 14:52 ,1 неделю назад,56.267602000000004,43.892053000000004,603053.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_611_et._1269196310,10000,"АН ""Седьмой Континент""",50 %,6.6 км,Буревестник,"Нижний Новгород, проспект Кораблестроителей, 74к2",Сормовская линия,1-к квартира,42.0,6,11,   20 сентября 13:57 ,1 неделю назад,56.361523999999996,43.797245000000004,,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_65_m_56_et._1804698658,25000,Меридиан-Недвижимость,50 %,1.9 км,Горьковская,"Нижний Новгород, Ижорская улица, 40к2",Автозаводская линия,3-к квартира,65.0,5,6,   20 сентября 14:57 ,1 неделю назад,56.31265500000001,44.025498,603105.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_46_m_410_et._581621494,15000,,0 %,6.3 км,Буревестник,"Нижний Новгород, Победная 17",Сормовская линия,1-к квартира,46.0,4,10,   20 сентября 15:21 ,1 неделю назад,56.365992000000006,43.808203999999996,,
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_59_et._822227261,9000,Агентство,50 %,100 м,Пролетарская,"Нижний Новгород, ул Дьяконова, 24А",Автозаводская линия,1-к квартира,35.0,5,9,   20 сентября 13:12 ,1 неделю назад,56.262377,43.884417,603065.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_39.8_m_218_et._1792046359,16000,Агентство,0 %,700 м,Двигатель Революции,"Нижний Новгород, улица Глеба Успенского, 1к7",Автозаводская линия,1-к квартира,39.8,2,18,   20 сентября 14:35 ,1 неделю назад,56.27413000000001,43.931723,,
/nizhniy_novgorod/kvartiry/1-k_kvartira_31.2_m_34_et._1786220168,14000,,0 %,2.7 км,Горьковская,"Нижний Новгород, улица Бекетова, 53",Автозаводская линия,1-к квартира,31.2,3,4,   20 сентября 13:19 ,1 неделю назад,56.293682,44.020179999999996,603146.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_310_et._773848940,12000,Агентство,60 %,5 км,Комсомольская,"Нижний Новгород, ул. 40 лет Победы, д. 18",None,1-к квартира,43.0,3,10,   20 сентября 13:16 ,1 неделю назад,56.223296,43.95198,603137.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_39_et._1769136447,30000,Агентство,70 %,2.3 км,Горьковская,"Нижний Новгород, улица Генкиной, 100",Автозаводская линия,2-к квартира,47.0,3,9,   20 сентября 16:33 ,1 неделю назад,56.317333,44.030879,603024.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_46_m_48_et._1260185438,21000,"""Этажи - НН""",70 %,5 км,Горьковская,"Нижний Новгород, улица Родионова, 193к5",Автозаводская линия,1-к квартира,46.0,4,8,   20 сентября 15:04 ,1 неделю назад,56.303137,44.073046000000005,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/4-k_kvartira_250_m_25_et._1054249237,120000,АГЕНТСТВО НЕДВИЖИМОСТИ «ROYAL HOUSE»,70 %,400 м,Горьковская,"Нижний Новгород, Славянская улица, 8",Автозаводская линия,4-к квартира,250.0,2,5,   20 сентября 16:19 ,1 неделю назад,56.313204000000006,44.00065,603000.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_69_et._982193900,27000,Агентство,70 %,1.2 км,Горьковская,"Нижний Новгород, ул Ошарская дом 14",Автозаводская линия,3-к квартира,70.0,6,9,   20 сентября 13:28 ,1 неделю назад,56.321067000000006,44.00949,603006.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_44_m_717_et._1544469279,25000,"""Этажи - НН""",70 %,4.3 км,Горьковская,"микрорайон Кузнечиха, Нижний Новгород, бульвар 60 лет Октября, 23к1",Автозаводская линия,1-к квартира,44.0,7,17,   20 сентября 15:03 ,1 неделю назад,56.28530799999999,44.042251,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_80_m_711_et._1224459685,33000,"""Этажи - НН""",70 %,500 м,Горьковская,"Нижний Новгород, улица Белинского, 34",Автозаводская линия,2-к квартира,80.0,7,11,   20 сентября 15:04 ,1 неделю назад,56.309774,43.994766,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_80_m_711_et._1790919909,45000,"""Этажи - НН""",70 %,1 км,Горьковская,"Нижний Новгород, Грузинская улица, 37А",Автозаводская линия,2-к квартира,80.0,7,11,   20 сентября 15:53 ,1 неделю назад,56.320023,44.006265,603006.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_25_et._669525630,10000,Агентство,60 %,4.2 км,Буревестник,"Нижний Новгород, ул Станиславского, 24",Сормовская линия,1-к квартира,31.0,2,5,   20 сентября 11:18 ,1 неделю назад,56.35555,43.835998,603096.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_47_m_518_et._783710948,24000,"""Этажи - НН""",70 %,600 м,Горьковская,"Нижний Новгород, ул Малая Ямская, 18к2",Автозаводская линия,1-к квартира,47.0,5,18,   20 сентября 15:03 ,1 неделю назад,56.313628,43.984165999999995,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_82_m_44_et._1527011659,28000,Агентство,50 %,1.4 км,Горьковская,"Нижний Новгород, ул. Белинского, 106а",Автозаводская линия,3-к квартира,82.0,4,4,   20 сентября 13:43 ,1 неделю назад,56.316729,44.017494,603006.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_29_et._1815787135,11000,Агентство,60 %,1.6 км,Комсомольская,"Нижний Новгород, улица Дружаева, 15",Автозаводская линия,1-к квартира,31.0,2,9,   20 сентября 10:41 ,1 неделю назад,56.265021999999995,43.876342,603095.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_44_m_1417_et._1376460643,30000,Агентство,70 %,1.1 км,Горьковская,"Нижний Новгород, ул Белинского",None,Студия,44.0,14,17,   20 сентября 14:38 ,1 неделю назад,56.313503000000004,44.008241,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_54_m_88_et._1807105339,16000,,0 %,1 км,Горьковская,"Нижний Новгород, улица Белинского, 49",Автозаводская линия,2-к квартира,54.0,8,8,   20 сентября 12:21 ,1 неделю назад,56.31424200000001,44.011556,603105.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_510_et._1799675962,14000,Агентство,без комиссии,5 км,Автозаводская,"Нижний Новгород, улица 40 лет Победы, 20",Автозаводская линия,1-к квартира,45.0,5,10,   20 сентября 12:16 ,1 неделю назад,56.222995999999995,43.954019,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_37_m_210_et._1656752416,11000,Агентство,60 %,1.1 км,Парк Культуры,"Нижний Новгород, проспект Ильича, 39",Автозаводская линия,1-к квартира,37.0,2,10,   20 сентября 11:01 ,1 неделю назад,56.245775,43.84349,603101.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_40_m_22_et._1815838359,10000,Агентство,65 %,1.9 км,Парк Культуры,"Нижний Новгород, улица Волкова, 10",Автозаводская линия,2-к квартира,40.0,2,2,   20 сентября 10:25 ,1 неделю назад,56.243089000000005,43.829423,603142.0,
/nizhniy_novgorod/kvartiry/studiya_23_m_517_et._922841262,8000,Агентство,75 %,2.8 км,Парк Культуры,"Нижний Новгород, Южный б-р",Автозаводская линия,Студия,23.0,5,17,   20 сентября 09:59 ,1 неделю назад,56.216875,43.865229,,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_79_et._1780068575,16000,Агентство недвижимости «Дом на Мещере»,50 %,2.4 км,Горьковская,"Россия, Нижегородская область, Нижний Новгород, Родниковая ул., д. 6",Автозаводская линия,1-к квартира,35.0,7,9,   20 сентября 12:44 ,1 неделю назад,56.317053,44.033457,603024.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_25_et._1815786130,11500,Агентство,65 %,500 м,Парк Культуры,"Нижний Новгород, проспект Ильича, 8",Автозаводская линия,1-к квартира,40.0,2,5,   20 сентября 10:36 ,1 неделю назад,56.246166,43.861995,603004.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_710_et._1306431837,35000,Агентство,70 %,1.8 км,Горьковская,"Нижний Новгород, улица Генкиной, 46",Автозаводская линия,2-к квартира,70.0,7,10,   20 сентября 14:28 ,1 неделю назад,56.31493100000001,44.023584,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_47_m_1215_et._1771618396,24000,Агентство,60 %,1.5 км,Горьковская,"Нижний Новгород, Ошарская улица, 80",Автозаводская линия,1-к квартира,47.0,12,15,   20 сентября 13:43 ,1 неделю назад,56.31001800000001,44.018383,,Советский район
/nizhniy_novgorod/kvartiry/4-k_kvartira_300_m_45_et._988472909,130000,Агентство,50 %,400 м,Горьковская,"Нижний Новгород, ул Славянская, 8",Автозаводская линия,4-к квартира,300.0,4,5,   20 сентября 14:31 ,1 неделю назад,56.313204000000006,44.00065,603000.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_63.2_m_19_et._1600882557,21000,,0 %,2.4 км,Горьковская,"Нижний Новгород, Агрономическая улица, 136",Автозаводская линия,3-к квартира,63.2,1,9,   20 сентября 09:59 ,1 неделю назад,56.301164,44.025237,603105.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_512_et._1807675151,17000,ООО АН ВолгаЖилСтрой,без комиссии,4.4 км,Горьковская,"Нижний Новгород, улица Родионова, 165к8",Автозаводская линия,1-к квартира,34.0,5,12,   20 сентября 11:03 ,1 неделю назад,56.312989,44.065787,603093.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_69_et._1815137850,16500,Агентство,70 %,1 км,Комсомольская,"Нижний Новгород, улица Дружаева, 8",Автозаводская линия,2-к квартира,45.0,6,9,   20 сентября 09:55 ,1 неделю назад,56.26088299999999,43.882836,603065.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_69_et._1216787745,22000,Агентство,60 %,5.4 км,Горьковская,"Нижний Новгород, улица Родионова, 199",Автозаводская линия,1-к квартира,42.0,6,9,   20 сентября 13:31 ,1 неделю назад,56.3004,44.078139,603163.0,
/nizhniy_novgorod/kvartiry/1-k_kvartira_40.9_m_313_et._1803743464,17000,,70 %,5 км,Горьковская,"Нижний Новгород, улица Родионова, 193к3",Автозаводская линия,1-к квартира,40.9,3,13,   20 сентября 11:04 ,1 неделю назад,56.303107,44.074195,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_74_m_1618_et._1803354401,45000,Агентство,50 %,800 м,Горьковская,"Нижний Новгород, улица Тимирязева, 41",Автозаводская линия,2-к квартира,74.0,16,18,   20 сентября 13:57 ,1 неделю назад,56.309124,44.003714,603105.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_80_m_35_et._1716037273,35000,Агентство,50 %,2.4 км,Горьковская,"Нижний Новгород, улица Фрунзе, 21",Автозаводская линия,2-к квартира,80.0,3,5,   20 сентября 13:27 ,1 неделю назад,56.322779000000004,44.02998,603155.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_312_et._1790926044,35000,"""Этажи - НН""",70 %,1.5 км,Горьковская,"Нижний Новгород, улица Невзоровых, 47",Автозаводская линия,2-к квартира,70.0,3,12,   20 сентября 12:32 ,1 неделю назад,56.315121,44.019731,603024.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_96_m_45_et._1477708573,45000,Агентство,50 %,1.6 км,Горьковская,"Нижний Новгород, улица Ульянова, 7Б",Автозаводская линия,3-к квартира,96.0,4,5,   20 сентября 13:26 ,1 неделю назад,56.325364,44.00975,,
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_714_et._1501579552,50000,Агентство,40 %,1.7 км,Горьковская,"Нижний Новгород, улица Невзоровых, 64к2",Автозаводская линия,3-к квартира,70.0,7,14,   20 сентября 13:29 ,1 неделю назад,56.316593999999995,44.02159,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_41.5_m_810_et._1785287875,17000,,50 %,4.8 км,Горьковская,"Нижний Новгород, улица Германа Лопатина, 7",Автозаводская линия,1-к квартира,41.5,8,10,   20 сентября 12:00 ,1 неделю назад,56.294681000000004,44.064296,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_69_et._1181435571,15000,Агентство,60 %,1.5 км,Буревестник,"Нижний Новгород, ул Березовская, 89",Сормовская линия,2-к квартира,47.0,6,9,   20 сентября 09:01 ,1 неделю назад,56.330031000000005,43.8745,603157.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_102_m_1117_et._1762097822,35000,Агентство,без комиссии,5.4 км,Горьковская,"Нижний Новгород, Казанское шоссе, 9",Автозаводская линия,3-к квартира,102.0,11,17,   20 сентября 12:00 ,1 неделю назад,56.29186800000001,44.073260999999995,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_25_et._1811386613,8000,Агентство,0 %,1.3 км,Парк Культуры,"Нижний Новгород, улица Лескова, 60",Автозаводская линия,1-к квартира,32.0,2,5,   6 сентября 16:13 ,3 недели назад,56.231078000000004,43.850138,603083.0,
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_29_et._1815959522,14000,Агентство,40 %,4.2 км,Горьковская,"Нижний Новгород, улица Германа Лопатина, 14",Автозаводская линия,2-к квартира,50.0,2,9,   6 сентября 20:47 ,3 недели назад,56.298692,44.056535,603163.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_83_m_817_et._1801865319,17000,Агентство,70 %,5.7 км,Горьковская,"Нижний Новгород, Первоцветная улица, 4к2",Автозаводская линия,3-к квартира,83.0,8,17,   6 сентября 15:41 ,3 недели назад,56.264072,44.017771999999994,603136.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_80_m_510_et._1152694637,25000,,0 %,1.7 км,Буревестник,"Нижний Новгород, ул Бурнаковская",Сормовская линия,3-к квартира,80.0,5,10,   6 сентября 20:12 ,3 недели назад,56.340849,43.910037,,
/nizhniy_novgorod/kvartiry/3-k_kvartira_115_m_79_et._1790951051,45000,Агентство,70 %,1.7 км,Горьковская,"Нижний Новгород, улица Невзоровых, 64к1",Автозаводская линия,3-к квартира,115.0,7,9,   7 сентября 15:27 ,3 недели назад,56.316279,44.021905,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_25_et._1805769949,11000,Агентство,60 %,700 м,Заречная,"Нижний Новгород, проспект Ленина, 22А",Автозаводская линия,1-к квартира,32.0,2,5,   6 сентября 14:55 ,3 недели назад,56.291204,43.93484,603140.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_59_et._1790251810,11000,"Агентство недвижимости ""Квартирный ответ""",50 %,2.6 км,Парк Культуры,"Нижний Новгород, микрорайон Мончегорский, Мончегорская улица, 18к4",Автозаводская линия,1-к квартира,33.0,5,9,   6 сентября 15:19 ,3 недели назад,56.231198,43.822092,603142.0,
